,tracker_ids,tracker_class_name,bounding_boxes
248,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.5055,      771.92,      199.76,        2138], dtype=float32), array([     3445.9,      908.12,      3666.5,        1102], dtype=float32), array([     2692.6,      799.93,      3411.8,      1403.2], dtype=float32), array([     1173.7,      776.99,      2189.6,      1474.1], dtype=float32), array([     2.7336,      328.34,      1301.7,      2135.7], dtype=float32)]"
249,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.3007,      784.34,      188.05,      2140.4], dtype=float32), array([     3448.5,      908.76,      3665.2,      1101.5], dtype=float32), array([     2701.6,      800.39,      3415.9,      1394.7], dtype=float32), array([     1176.6,      777.56,      2177.6,      1466.1], dtype=float32), array([     2.3166,       334.8,      1337.2,      2136.9], dtype=float32)]"
250,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.0035,      826.75,      177.77,      2139.3], dtype=float32), array([     3450.8,      915.17,        3665,      1097.5], dtype=float32), array([     2708.7,      801.36,        3407,      1393.9], dtype=float32), array([     1199.1,      776.43,      2167.6,      1469.9], dtype=float32), array([     2.5018,      341.11,      1377.5,      2136.1], dtype=float32)]"
251,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     1.9514,      882.26,      164.46,      2140.9], dtype=float32), array([     3446.5,       911.8,      3666.2,      1099.6], dtype=float32), array([     2716.6,      802.57,      3411.8,        1395], dtype=float32), array([     1207.5,      777.13,      2158.2,      1475.2], dtype=float32), array([     2.6094,      346.12,      1415.1,      2137.3], dtype=float32)]"
252,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.0085,      1105.4,      153.72,      2146.1], dtype=float32), array([     3448.4,      909.18,      3663.8,      1091.4], dtype=float32), array([     2722.9,      803.16,      3411.6,        1384], dtype=float32), array([     1206.7,      776.63,      2149.7,      1473.9], dtype=float32), array([      2.558,      350.33,        1457,        2140], dtype=float32)]"
253,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3452.5,      907.57,        3664,      1096.2], dtype=float32), array([     2729.5,      804.37,      3393.6,      1371.3], dtype=float32), array([     1199.3,      776.57,      2137.5,      1474.4], dtype=float32), array([     3.1277,      355.28,      1494.8,      2140.4], dtype=float32)]"
254,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([       3453,      910.91,        3662,      1097.5], dtype=float32), array([     2738.5,      805.84,      3422.4,      1381.8], dtype=float32), array([       1199,      779.12,      2125.6,        1477], dtype=float32), array([     3.0824,       359.9,      1540.3,      2138.8], dtype=float32)]"
255,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3453.9,      911.31,      3662.2,      1100.8], dtype=float32), array([       2746,      805.66,      3438.1,      1386.2], dtype=float32), array([       1201,      779.07,      2115.9,      1477.8], dtype=float32), array([     2.7589,      363.74,      1563.8,      2138.3], dtype=float32)]"
256,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3454.3,      914.77,      3663.3,      1101.5], dtype=float32), array([     2756.7,      806.74,      3448.9,      1388.6], dtype=float32), array([     1145.7,      777.98,      2108.4,      1484.8], dtype=float32), array([     2.9228,      367.14,      1592.1,      2136.1], dtype=float32)]"
257,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3456.6,      923.97,      3664.2,      1103.8], dtype=float32), array([     2765.1,      807.76,      3455.8,      1399.4], dtype=float32), array([     1160.9,      776.73,      2100.1,      1487.6], dtype=float32), array([     3.0382,      373.46,      1626.7,      2137.3], dtype=float32)]"
258,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3456.3,      927.76,      3663.4,      1103.3], dtype=float32), array([     2770.9,      809.02,      3455.3,      1397.4], dtype=float32), array([       1174,      775.51,      2085.7,      1485.7], dtype=float32), array([     2.5111,      379.04,      1660.9,      2134.2], dtype=float32)]"
259,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3447.9,      925.88,      3660.1,      1096.1], dtype=float32), array([     2772.2,      809.76,      3457.6,      1394.3], dtype=float32), array([     1185.2,      773.84,      2075.8,      1492.8], dtype=float32), array([     2.6265,      384.62,      1696.2,      2133.3], dtype=float32)]"
260,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3448.7,      922.54,      3660.3,      1104.4], dtype=float32), array([     2780.1,      810.55,      3460.2,      1398.6], dtype=float32), array([       1218,      774.02,      2060.8,      1474.5], dtype=float32), array([     2.8293,      386.27,      1747.7,      2133.1], dtype=float32)]"
261,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3450.8,      922.88,      3660.1,        1110], dtype=float32), array([     2789.4,      811.25,      3456.8,      1389.9], dtype=float32), array([     1241.5,      772.86,      2053.1,      1463.4], dtype=float32), array([     2.9022,       387.7,        1765,      2131.5], dtype=float32)]"
262,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3448.8,      920.86,      3656.1,      1091.2], dtype=float32), array([     2798.2,      812.62,      3467.1,      1388.3], dtype=float32), array([     1264.9,      773.43,      2041.1,      1456.2], dtype=float32), array([     2.6974,      391.02,        1786,      2126.9], dtype=float32)]"
263,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3447.3,      920.91,      3657.3,      1091.4], dtype=float32), array([     2808.1,      813.11,      3473.3,      1389.7], dtype=float32), array([     1291.9,      773.59,      2027.2,      1450.3], dtype=float32), array([     2.7376,       397.5,      1811.6,      2128.8], dtype=float32)]"
264,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3430.2,      915.41,      3656.1,      1078.7], dtype=float32), array([     2813.8,      812.77,      3474.4,      1390.1], dtype=float32), array([     1322.8,      769.91,      2015.3,      1453.3], dtype=float32), array([     2.2146,      406.27,      1837.7,      2131.5], dtype=float32)]"
265,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3416.1,      912.11,      3655.9,      1074.6], dtype=float32), array([     2819.4,      812.35,      3479.3,      1383.2], dtype=float32), array([     1353.8,      767.29,      2004.1,      1455.5], dtype=float32), array([     2.6058,      413.31,      1879.1,      2130.5], dtype=float32)]"
266,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([       3410,      909.39,        3655,      1084.8], dtype=float32), array([     2829.8,      812.51,      3480.6,      1379.6], dtype=float32), array([     1386.9,      761.71,      1994.2,      1446.2], dtype=float32), array([     3.6617,      417.62,      1926.6,      2127.3], dtype=float32)]"
267,"[3, 8, 9, 10]","['car', 'car', 'car', 'car']","[array([     3416.3,       919.3,      3653.8,      1083.6], dtype=float32), array([     2837.7,      813.66,      3484.5,      1380.7], dtype=float32), array([     1428.9,      760.48,      1984.1,        1442], dtype=float32), array([     5.2475,      422.36,      1945.1,      2128.5], dtype=float32)]"
268,"[3, 8, 9, 10, 11]","['car', 'car', 'car', 'car', 'car']","[array([     3410.1,      921.93,      3655.5,      1155.6], dtype=float32), array([     2843.8,       815.1,      3489.8,      1377.7], dtype=float32), array([     1459.2,      756.85,      1969.4,      1395.2], dtype=float32), array([      6.427,       425.8,      1963.1,      2130.1], dtype=float32), array([     2732.9,      920.64,      2876.6,      1206.1], dtype=float32)]"
269,"[3, 8, 9, 10, 11]","['car', 'car', 'car', 'car', 'car']","[array([     3415.3,      924.31,      3655.5,      1156.2], dtype=float32), array([     2849.6,      815.53,      3493.9,        1374], dtype=float32), array([     1492.3,      753.29,      1955.4,      1302.8], dtype=float32), array([     5.2662,      424.98,      1978.8,      2132.2], dtype=float32), array([     2730.7,      921.38,      2880.8,      1207.2], dtype=float32)]"
270,"[3, 8, 9, 10, 11]","['car', 'car', 'car', 'car', 'car']","[array([     3427.1,      927.14,      3655.5,      1133.6], dtype=float32), array([     2855.5,      815.44,      3495.5,      1372.4], dtype=float32), array([     1529.2,         752,      1942.8,      1198.4], dtype=float32), array([     4.9176,      432.62,      1998.8,      2121.4], dtype=float32), array([     2729.2,      918.52,      2890.9,      1207.5], dtype=float32)]"
271,"[3, 8, 9, 10, 11]","['car', 'car', 'car', 'car', 'car']","[array([     3433.5,      928.42,      3653.1,      1099.2], dtype=float32), array([       2862,      816.17,      3498.9,      1367.5], dtype=float32), array([     1559.5,      754.46,      1926.9,      1141.1], dtype=float32), array([     3.8254,      436.68,      2024.3,      2127.8], dtype=float32), array([       2728,      916.26,      2899.2,      1205.1], dtype=float32)]"
272,"[3, 8, 9, 10, 11]","['car', 'car', 'car', 'car', 'car']","[array([     3439.3,       929.6,      3651.7,      1088.2], dtype=float32), array([     2872.1,      816.74,      3497.5,      1370.5], dtype=float32), array([     1585.2,      753.05,      1910.5,      1075.4], dtype=float32), array([     4.7391,      442.77,        2047,      2130.5], dtype=float32), array([     2724.2,      915.04,        2903,      1207.4], dtype=float32)]"
273,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3444.6,       929.4,      3652.1,      1084.2], dtype=float32), array([     2879.2,       817.7,      3503.2,      1371.8], dtype=float32), array([     3.6165,      448.84,      2070.1,      2125.6], dtype=float32), array([     2722.3,      914.38,      2908.7,      1206.6], dtype=float32)]"
274,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3447.7,      926.69,      3652.5,      1088.3], dtype=float32), array([     2885.2,       817.2,      3508.4,      1382.9], dtype=float32), array([     4.9878,      455.48,      2090.6,      2134.4], dtype=float32), array([     2718.9,      914.65,      2915.5,      1207.9], dtype=float32)]"
275,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3450.6,      928.36,      3650.1,      1086.3], dtype=float32), array([     2891.6,      816.75,      3511.5,        1374], dtype=float32), array([     5.1186,      457.54,      2115.4,      2133.1], dtype=float32), array([     2716.5,      914.72,      2923.4,      1206.8], dtype=float32)]"
276,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3453.5,      929.12,      3646.2,      1090.9], dtype=float32), array([     2898.4,      817.94,      3514.3,      1367.4], dtype=float32), array([      5.634,       465.2,      2135.3,      2131.5], dtype=float32), array([     2713.7,      915.25,      2929.5,      1204.6], dtype=float32)]"
277,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3454.5,      931.72,      3643.4,      1088.4], dtype=float32), array([     2905.2,      818.89,      3514.7,      1363.2], dtype=float32), array([     3.7419,      469.75,      2159.5,      2121.7], dtype=float32), array([     2712.4,      915.47,      2937.7,        1204], dtype=float32)]"
278,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3452.9,      930.89,      3642.2,      1087.9], dtype=float32), array([     2910.7,      820.85,      3517.3,        1363], dtype=float32), array([     4.1977,      473.45,      2179.1,      2119.7], dtype=float32), array([     2709.5,      915.42,      2945.5,      1204.7], dtype=float32)]"
279,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3453.9,      928.26,      3642.1,      1094.8], dtype=float32), array([     2916.8,      822.71,      3519.2,      1361.6], dtype=float32), array([     2.8553,      476.59,      2205.1,      2123.7], dtype=float32), array([       2707,      915.87,      2954.6,      1206.2], dtype=float32)]"
280,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3456.4,      930.25,      3641.7,        1099], dtype=float32), array([     2922.1,      824.72,      3523.3,      1361.9], dtype=float32), array([     3.3553,      478.15,      2225.8,      2124.4], dtype=float32), array([     2704.7,      914.53,      2961.8,        1205], dtype=float32)]"
281,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([       3460,      932.48,      3641.1,      1100.6], dtype=float32), array([       2928,       825.8,      3525.9,      1362.2], dtype=float32), array([     3.4507,      480.51,        2252,      2105.8], dtype=float32), array([     2702.3,      912.32,      2965.5,      1203.5], dtype=float32)]"
282,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3460.6,      933.79,      3642.8,      1105.1], dtype=float32), array([     2934.5,      826.03,      3523.8,      1361.8], dtype=float32), array([     3.3626,      480.58,      2265.5,      2109.8], dtype=float32), array([     2699.9,       911.8,        2970,        1207], dtype=float32)]"
283,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3462.9,      936.82,      3645.2,      1110.2], dtype=float32), array([     2940.3,      825.98,      3498.4,      1361.6], dtype=float32), array([     3.7597,      487.48,      2281.9,      2104.8], dtype=float32), array([     2696.5,      913.28,      2973.5,      1207.4], dtype=float32)]"
284,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3461.6,      929.89,      3645.1,      1114.3], dtype=float32), array([     2946.8,       825.7,      3494.6,        1357], dtype=float32), array([     3.3818,      490.24,        2305,      2104.6], dtype=float32), array([     2693.4,      914.66,      2975.2,      1208.1], dtype=float32)]"
285,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3460.4,      927.97,      3643.3,      1113.2], dtype=float32), array([     2955.5,      826.09,        3509,        1356], dtype=float32), array([     4.8566,      491.46,      2323.9,      2083.5], dtype=float32), array([       2691,      914.76,      2976.7,      1210.1], dtype=float32)]"
286,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3461.8,      926.14,      3643.5,      1114.3], dtype=float32), array([     2960.4,       826.1,      3513.5,      1354.9], dtype=float32), array([     1.6415,      494.95,      2344.9,      2090.7], dtype=float32), array([     2688.7,      915.93,      2978.5,      1211.7], dtype=float32)]"
287,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3465.8,      930.59,      3642.9,      1115.6], dtype=float32), array([     2964.7,      825.52,      3518.2,      1357.3], dtype=float32), array([     3.0022,      496.38,      2358.4,      2074.2], dtype=float32), array([     2685.9,      916.31,      2982.1,      1210.7], dtype=float32)]"
288,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3468.3,      934.61,      3642.5,      1116.7], dtype=float32), array([     2968.6,      825.08,      3521.7,      1358.2], dtype=float32), array([     12.929,      498.19,      2378.2,      2061.3], dtype=float32), array([     2683.3,      916.72,      2985.7,      1213.6], dtype=float32)]"
289,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3468.5,      937.47,        3642,      1117.6], dtype=float32), array([     2973.2,      825.63,      3519.5,      1358.6], dtype=float32), array([     42.345,      501.01,      2397.4,      2048.8], dtype=float32), array([     2676.8,      917.38,      2989.8,      1215.3], dtype=float32)]"
290,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3470.4,      939.13,      3642.6,      1118.3], dtype=float32), array([     2978.9,      826.77,      3525.6,      1361.1], dtype=float32), array([     83.035,      507.01,      2415.6,      2039.4], dtype=float32), array([       2671,      917.01,        2993,      1215.4], dtype=float32)]"
291,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3473.3,      943.55,      3640.9,      1118.3], dtype=float32), array([     2983.1,      827.98,      3529.2,      1366.4], dtype=float32), array([     127.67,      510.74,      2431.7,      2034.1], dtype=float32), array([     2669.3,      918.73,      2995.8,      1217.6], dtype=float32)]"
292,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3475.6,      945.48,      3641.2,        1121], dtype=float32), array([     2985.7,      827.78,      3530.4,      1361.4], dtype=float32), array([     172.61,      513.42,      2449.3,        2018], dtype=float32), array([     2665.1,      918.08,      2999.6,      1218.7], dtype=float32)]"
293,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3480.2,      942.41,      3640.5,      1121.1], dtype=float32), array([     2989.7,      827.42,      3539.4,      1361.3], dtype=float32), array([     219.35,      514.49,      2464.2,      2023.3], dtype=float32), array([     2660.8,      918.41,      3005.8,        1214], dtype=float32)]"
294,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3482.7,      940.56,      3639.3,      1121.9], dtype=float32), array([     2993.9,      827.06,      3541.3,        1358], dtype=float32), array([     243.88,      513.97,      2480.3,      2018.5], dtype=float32), array([     2657.7,       917.5,      3012.2,      1212.5], dtype=float32)]"
295,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3483.9,      938.38,      3638.1,      1124.3], dtype=float32), array([     3001.6,      826.54,      3539.9,      1350.6], dtype=float32), array([     238.29,      519.42,      2493.1,        1988], dtype=float32), array([     2654.5,      916.26,      3017.9,      1212.9], dtype=float32)]"
296,"[3, 8, 10, 11]","['car', 'car', 'car', 'car']","[array([     3483.8,      938.17,        3634,      1119.8], dtype=float32), array([     3004.7,       826.5,        3538,      1356.4], dtype=float32), array([     312.43,      526.24,      2513.8,      1973.6], dtype=float32), array([     2650.6,      914.96,      3020.7,        1222], dtype=float32)]"
297,"[3, 8, 10, 11]","['car', 'car', 'truck', 'car']","[array([     3479.9,      925.49,      3629.7,      1138.7], dtype=float32), array([     3011.4,      826.61,      3533.6,      1352.1], dtype=float32), array([     370.86,      530.64,      2520.7,      1962.1], dtype=float32), array([     2646.8,      914.01,      3024.8,      1225.5], dtype=float32)]"
298,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3482.5,      927.94,      3627.9,        1129], dtype=float32), array([     3017.8,      826.47,      3527.5,      1349.8], dtype=float32), array([     412.23,      531.51,      2538.8,      1949.2], dtype=float32), array([     2643.5,      912.44,      3025.6,      1229.7], dtype=float32), array([     151.51,      919.83,      466.34,      1662.1], dtype=float32)]"
299,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3479.5,      919.85,      3627.8,      1126.9], dtype=float32), array([     3021.6,      824.91,      3530.1,      1340.8], dtype=float32), array([     443.82,       534.4,        2561,      1943.9], dtype=float32), array([     2640.5,      909.45,      3030.6,      1231.2], dtype=float32), array([     123.38,      829.65,      572.98,      1643.4], dtype=float32)]"
300,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([       3477,      912.29,      3625.8,      1128.7], dtype=float32), array([     3026.4,         824,      3532.7,      1343.1], dtype=float32), array([     493.87,      537.97,      2573.5,      1932.6], dtype=float32), array([     2637.3,      907.87,        3034,      1234.7], dtype=float32), array([     97.988,      787.08,      644.36,        1636], dtype=float32)]"
301,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3479.9,      910.93,      3626.7,      1108.8], dtype=float32), array([     3031.2,      822.67,      3534.1,        1342], dtype=float32), array([     538.69,      538.98,      2589.6,      1924.1], dtype=float32), array([     2635.1,      907.97,      3035.9,      1236.2], dtype=float32), array([     68.452,      770.46,      700.75,      1642.6], dtype=float32)]"
302,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3482.6,      914.05,      3626.1,      1090.8], dtype=float32), array([     3036.9,      823.36,        3537,      1334.7], dtype=float32), array([        581,      542.08,      2602.4,      1905.2], dtype=float32), array([     2632.4,      906.84,      3035.4,      1236.1], dtype=float32), array([     42.928,      755.12,      741.91,      1655.5], dtype=float32)]"
303,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3485.9,       915.9,      3625.2,      1077.1], dtype=float32), array([     3040.4,      822.47,      3543.5,      1332.1], dtype=float32), array([      611.8,      543.58,      2621.7,      1898.9], dtype=float32), array([     2629.9,      906.96,      3036.6,      1238.2], dtype=float32), array([      16.18,      748.17,      783.96,      1677.4], dtype=float32)]"
304,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3489.3,      914.56,        3625,      1077.1], dtype=float32), array([     3047.1,      822.58,      3542.9,      1320.8], dtype=float32), array([      650.3,      544.52,      2646.2,      1907.1], dtype=float32), array([       2627,      906.35,      3036.1,      1241.2], dtype=float32), array([     1.5433,      741.26,      821.52,      1678.8], dtype=float32)]"
305,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([       3492,      908.95,        3623,      1121.9], dtype=float32), array([     3049.1,      821.98,      3543.6,      1311.3], dtype=float32), array([     686.21,      545.48,      2661.3,      1888.3], dtype=float32), array([     2624.6,      906.04,      3034.6,      1241.4], dtype=float32), array([    -6.0038,      736.53,      854.43,      1701.9], dtype=float32)]"
306,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'truck']","[array([     3492.8,      903.48,      3620.2,      1115.2], dtype=float32), array([     3052.6,       820.9,      3536.4,      1308.8], dtype=float32), array([     714.75,      546.89,      2668.4,      1876.3], dtype=float32), array([       2623,      905.67,      3026.2,        1240], dtype=float32), array([    -7.9384,      731.34,      894.16,      1696.5], dtype=float32)]"
307,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3495.8,      906.33,      3619.1,      1119.8], dtype=float32), array([     3053.9,      819.84,      3533.7,      1310.1], dtype=float32), array([     737.38,      547.37,      2672.7,      1876.2], dtype=float32), array([       2619,      906.94,      3019.8,      1240.6], dtype=float32), array([    -7.4244,      735.87,      925.37,      1654.5], dtype=float32)]"
308,"[3, 8, 10, 11, 12]","['car', 'car', 'truck', 'car', 'car']","[array([     3496.4,      906.09,      3618.7,      1127.5], dtype=float32), array([     3056.8,      818.61,      3540.5,      1327.1], dtype=float32), array([     773.09,       549.8,      2681.7,      1873.5], dtype=float32), array([     2616.2,      905.62,      3021.3,      1241.4], dtype=float32), array([    -7.6151,      735.57,      938.21,      1735.8], dtype=float32)]"
309,"[3, 8, 10, 11, 12, 13]","['car', 'car', 'truck', 'car', 'car', 'car']","[array([     3498.8,      914.38,      3617.6,      1126.7], dtype=float32), array([       3063,      817.84,      3540.9,      1308.7], dtype=float32), array([     807.85,      551.72,        2695,      1863.9], dtype=float32), array([     2616.3,      904.85,      3019.8,      1233.4], dtype=float32), array([    -7.5719,      738.57,      929.99,      1774.1], dtype=float32), array([     2949.7,      850.59,      3136.6,      1050.2], dtype=float32)]"
310,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3068.7,      816.14,      3550.7,      1304.2], dtype=float32), array([      831.7,      551.81,      2707.9,      1854.6], dtype=float32), array([     2617.7,       903.9,      3015.1,      1221.8], dtype=float32), array([    -6.9435,      734.84,      921.62,      1731.6], dtype=float32), array([     2949.2,      849.57,      3136.9,      1047.6], dtype=float32)]"
311,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3074.8,      817.07,      3556.3,      1296.6], dtype=float32), array([     838.69,      552.34,      2721.6,      1838.4], dtype=float32), array([       2619,       902.6,        3013,      1214.8], dtype=float32), array([    -6.9469,      725.88,      1015.1,      1715.5], dtype=float32), array([     2946.4,      848.75,      3137.1,      1043.7], dtype=float32)]"
312,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([       3079,      815.26,      3557.4,      1290.6], dtype=float32), array([     869.24,       554.1,      2738.2,        1854], dtype=float32), array([     2620.5,       902.1,        3011,      1211.4], dtype=float32), array([    -6.8487,      714.52,      1065.1,      1721.2], dtype=float32), array([       2945,      847.79,      3136.2,      1039.3], dtype=float32)]"
313,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3079.7,      814.51,      3558.6,      1283.2], dtype=float32), array([      920.8,      556.59,      2749.5,      1855.8], dtype=float32), array([     2618.8,      902.35,      3009.8,        1210], dtype=float32), array([    -5.0442,      715.55,        1083,      1734.4], dtype=float32), array([     2946.3,       846.8,      3137.1,      1037.8], dtype=float32)]"
314,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3085.6,       813.6,      3559.2,      1283.5], dtype=float32), array([     961.17,       560.3,        2763,      1855.1], dtype=float32), array([     2618.4,      902.29,      3008.6,      1209.7], dtype=float32), array([    -3.7161,       713.7,      1101.4,      1730.4], dtype=float32), array([     2947.6,      845.77,      3138.9,      1040.5], dtype=float32)]"
315,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3091.9,      812.28,      3551.1,      1267.6], dtype=float32), array([     994.38,      564.93,      2772.2,      1827.9], dtype=float32), array([     2615.1,      900.99,      3005.1,      1211.3], dtype=float32), array([    -3.7125,      713.62,      1112.5,      1723.2], dtype=float32), array([     2948.9,      844.68,      3138.2,      1039.8], dtype=float32)]"
316,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3096.2,      811.93,        3542,      1250.1], dtype=float32), array([     1022.3,      564.91,      2786.6,      1812.2], dtype=float32), array([     2594.4,      897.98,      3003.4,      1211.2], dtype=float32), array([    -4.5184,      709.84,        1130,      1717.7], dtype=float32), array([     2948.9,      842.12,      3134.4,      1037.1], dtype=float32)]"
317,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3101.3,      811.13,      3553.9,      1282.5], dtype=float32), array([       1057,      571.25,        2800,      1821.4], dtype=float32), array([     2596.7,      897.64,      3000.2,        1210], dtype=float32), array([    -3.5122,      706.88,      1129.7,      1728.9], dtype=float32), array([     2948.4,       841.6,      3133.4,      1036.3], dtype=float32)]"
318,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3102.3,      811.37,      3562.9,      1275.9], dtype=float32), array([     1090.4,      573.32,      2809.3,      1824.3], dtype=float32), array([       2611,      897.81,        2995,      1209.6], dtype=float32), array([     -2.172,      702.48,      1138.4,      1738.9], dtype=float32), array([       2949,      839.95,      3134.4,      1036.9], dtype=float32)]"
319,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3107.2,      810.31,        3564,        1277], dtype=float32), array([     1108.2,      576.96,      2823.4,      1813.8], dtype=float32), array([     2628.3,      899.33,      2988.8,      1210.5], dtype=float32), array([     -1.814,      702.43,      1155.3,      1739.6], dtype=float32), array([     2952.4,      838.78,        3136,      1037.5], dtype=float32)]"
320,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3111.9,      809.09,      3567.8,      1275.3], dtype=float32), array([     1141.1,      580.21,      2835.6,      1794.9], dtype=float32), array([     2631.8,      892.26,      2982.6,      1213.5], dtype=float32), array([    -0.9963,      701.01,        1174,        1752], dtype=float32), array([     2952.2,       837.3,      3140.7,      1037.5], dtype=float32)]"
321,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3115.5,         808,        3576,      1277.5], dtype=float32), array([       1171,       577.4,      2845.8,      1770.4], dtype=float32), array([     2648.9,      889.69,      2983.9,      1213.5], dtype=float32), array([   -0.80154,      697.11,      1151.4,      1754.4], dtype=float32), array([     2952.7,      835.66,      3143.6,      1037.7], dtype=float32)]"
322,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3118.7,      807.53,      3568.8,      1266.7], dtype=float32), array([     1199.5,      580.43,        2853,      1767.7], dtype=float32), array([     2640.8,      873.41,      2979.6,      1214.1], dtype=float32), array([   -0.18974,      694.31,      1128.5,      1758.8], dtype=float32), array([     2953.7,       834.9,      3145.7,        1038], dtype=float32)]"
323,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3121.6,       807.2,      3573.6,      1264.3], dtype=float32), array([       1224,      582.11,      2862.3,      1764.9], dtype=float32), array([     2666.2,      876.71,      2978.8,      1213.9], dtype=float32), array([    -1.0305,      691.96,      1102.7,      1765.7], dtype=float32), array([       2953,      834.06,      3148.6,      1040.1], dtype=float32)]"
324,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3128.3,       807.4,      3566.7,        1268], dtype=float32), array([     1248.6,      584.56,      2869.5,      1747.5], dtype=float32), array([     2675.3,      869.04,      2979.7,      1216.5], dtype=float32), array([   -0.28213,      689.07,      1077.6,        1775], dtype=float32), array([     2953.8,      834.32,      3151.7,      1041.1], dtype=float32)]"
